ea,name,name_origin,source_kind,original_symbol,demangled_symbol,translated_alias,segment,size,xrefs_to,flags,is_thunk,is_library,is_default_sub
1952016,sub_1DC910,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1952024,sub_1DC918,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1952032,sub_1DC920,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1952040,sub_1DC928,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1952048,sub_1DC930,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1952056,sub_1DC938,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1952064,sub_1DC940,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1952072,sub_1DC948,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1952080,sub_1DC950,ida_default_sub,,,,,.text,16,1,5120,False,False,True
1952096,sub_1DC960,ida_default_sub,,,,,.text,12,1,5120,False,False,True
1952108,sub_1DC96C,ida_default_sub,,,,,.text,84,1,5120,False,False,True
1952192,sub_1DC9C0,ida_default_sub,,,,,.text,100,1,5120,False,False,True
1952292,GuiTextListCtrl_addEntry_int_char_const,elf_symbol,function,_ZN15GuiTextListCtrl8addEntryEiPKc,"GuiTextListCtrl::addEntry(int,char const*)",GuiTextListCtrl_addEntry_int_char_const,.text,36,3,5120,False,False,False
1952328,sub_1DCA48,ida_default_sub,,,,,.text,60,1,5120,False,False,True
1952388,sub_1DCA84,ida_default_sub,,,,,.text,60,1,5120,False,False,True
1952448,sub_1DCAC0,ida_default_sub,,,,,.text,60,1,5120,False,False,True
1952508,sub_1DCAFC,ida_default_sub,,,,,.text,12,1,5120,False,False,True
1952520,sub_1DCB08,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1952528,sub_1DCB10,ida_default_sub,,,,,.text,76,2,5120,False,False,True
1952604,sub_1DCB5C,ida_default_sub,,,,,.text,48,1,5120,False,False,True
1952652,sub_1DCB8C,ida_default_sub,,,,,.text,36,1,5120,False,False,True
1952688,sub_1DCBB0,ida_default_sub,,,,,.text,36,1,5120,False,False,True
1952724,GuiTextListEntry_GuiTextListEntry,elf_symbol,function,_ZN16GuiTextListEntryD1Ev,GuiTextListEntry::~GuiTextListEntry(),GuiTextListEntry_GuiTextListEntry,.text,116,6,5120,False,False,False
1952840,GuiTextListEntry_GuiTextListEntry__2,elf_symbol,function,_ZN16GuiTextListEntryD0Ev,GuiTextListEntry::~GuiTextListEntry(),GuiTextListEntry_GuiTextListEntry__2,.text,32,2,5120,False,False,False
1952872,sub_1DCC68,ida_default_sub,,,,,.text,148,1,5120,False,False,True
1953020,sub_1DCCFC,ida_default_sub,,,,,.text,184,1,5120,False,False,True
1953204,sub_1DCDB4,ida_default_sub,,,,,.text,148,1,5120,False,False,True
1953352,sub_1DCE48,ida_default_sub,,,,,.text,36,2,5120,False,False,True
1953388,sub_1DCE6C,ida_default_sub,,,,,.text,40,1,5120,False,False,True
1953428,sub_1DCE94,ida_default_sub,,,,,.text,32,2,5120,False,False,True
1953460,sub_1DCEB4,ida_default_sub,,,,,.text,136,1,5120,False,False,True
1953596,sub_1DCF3C,ida_default_sub,,,,,.text,40,1,5120,False,False,True
1953636,sub_1DCF64,ida_default_sub,,,,,.text,40,1,5120,False,False,True
1953676,sub_1DCF8C,ida_default_sub,,,,,.text,44,1,5120,False,False,True
1953720,sub_1DCFB8,ida_default_sub,,,,,.text,136,1,5120,False,False,True
1953856,GuiTextListCtrl_GuiTextListCtrl,elf_symbol,function,_ZN15GuiTextListCtrlD1Ev,GuiTextListCtrl::~GuiTextListCtrl(),GuiTextListCtrl_GuiTextListCtrl,.text,68,9,5120,False,False,False
1953924,GuiTextListCtrl_GuiTextListCtrl__2,elf_symbol,function,_ZN15GuiTextListCtrlD0Ev,GuiTextListCtrl::~GuiTextListCtrl(),GuiTextListCtrl_GuiTextListCtrl__2,.text,32,2,5120,False,False,False
1953956,GuiTextListCtrl_removeEntryByIndex_int,elf_symbol,function,_ZN15GuiTextListCtrl18removeEntryByIndexEi,GuiTextListCtrl::removeEntryByIndex(int),GuiTextListCtrl_removeEntryByIndex_int,.text,224,3,5120,False,False,False
1954180,sub_1DD184,ida_default_sub,,,,,.text,40,1,5120,False,False,True
1954220,GuiTextListEntry_onResourceObjectUpdated_void_TString_const,elf_symbol,function,_ZN16GuiTextListEntry23onResourceObjectUpdatedEPvRK7TString,"GuiTextListEntry::onResourceObjectUpdated(void *,TString const&)",GuiTextListEntry_onResourceObjectUpdated_void_TString_const,.text,32,2,5120,False,False,False
1954252,GuiTextListCtrl_rowscompare_void_const_void_const,elf_symbol,function,_Z27GuiTextListCtrl_rowscomparePKvS0_,"GuiTextListCtrl_rowscompare(void const*,void const*)",GuiTextListCtrl_rowscompare_void_const_void_const,.text,552,3,5120,False,False,False
1954804,GuiTextListEntryProperties_GuiTextListEntryProperties_void,elf_symbol,function,_ZN26GuiTextListEntryPropertiesC2Ev,GuiTextListEntryProperties::GuiTextListEntryProperties(void),GuiTextListEntryProperties_GuiTextListEntryProperties_void,.text,184,5,5120,False,False,False
1954988,GuiTextListEntry_GuiTextListEntry_GuiTextListCtrl,elf_symbol,function,_ZN16GuiTextListEntryC1EP15GuiTextListCtrl,GuiTextListEntry::GuiTextListEntry(GuiTextListCtrl *),GuiTextListEntry_GuiTextListEntry_GuiTextListCtrl,.text,224,5,5120,False,False,False
1955212,GuiTextListEntry_setIconSize_int_int,elf_symbol,function,_ZN16GuiTextListEntry11setIconSizeEii,"GuiTextListEntry::setIconSize(int,int)",GuiTextListEntry_setIconSize_int_int,.text,532,4,5120,False,False,False
1955744,GuiTextListCtrl_insertEntry_int_char_const_int,elf_symbol,function,_ZN15GuiTextListCtrl11insertEntryEiPKci,"GuiTextListCtrl::insertEntry(int,char const*,int)",GuiTextListCtrl_insertEntry_int_char_const_int,.text,376,3,5120,False,False,False
1956120,GuiTextListEntry_setProfile_GuiControlProfile,elf_symbol,function,_ZN16GuiTextListEntry10setProfileEP17GuiControlProfile,GuiTextListEntry::setProfile(GuiControlProfile *),GuiTextListEntry_setProfile_GuiControlProfile,.text,52,4,5120,False,False,False
1956172,sub_1DD94C,ida_default_sub,,,,,.text,64,1,5120,False,False,True
1956236,GuiTextListEntry_setUseOwnProfile_bool,elf_symbol,function,_ZN16GuiTextListEntry16setUseOwnProfileEb,GuiTextListEntry::setUseOwnProfile(bool),GuiTextListEntry_setUseOwnProfile_bool,.text,152,4,5120,False,False,False
1956388,jump_GuiTextListEntry_setUseOwnProfile_bool,elf_symbol,jump_thunk,j_._ZN16GuiTextListEntry16setUseOwnProfileEb,GuiTextListEntry::setUseOwnProfile(bool),jump_GuiTextListEntry_setUseOwnProfile_bool,.text,4,1,5312,True,False,False
1956392,GuiTextListCtrlProperties_GuiTextListCtrlProperties_void,elf_symbol,function,_ZN25GuiTextListCtrlPropertiesC1Ev,GuiTextListCtrlProperties::GuiTextListCtrlProperties(void),GuiTextListCtrlProperties_GuiTextListCtrlProperties_void,.text,176,5,5120,False,False,False
1956568,GuiTextListCtrl_initObject_void,elf_symbol,function,_ZN15GuiTextListCtrl10initObjectEv,GuiTextListCtrl::initObject(void),GuiTextListCtrl_initObject_void,.text,296,4,5120,False,False,False
1956864,GuiTextListCtrl_GuiTextListCtrl_TString_const,elf_symbol,function,_ZN15GuiTextListCtrlC1ERK7TString,GuiTextListCtrl::GuiTextListCtrl(TString const&),GuiTextListCtrl_GuiTextListCtrl_TString_const,.text,56,8,5120,False,False,False
1956920,GuiTextListCtrl_create_TString_const,elf_symbol,function,_Z22GuiTextListCtrl_createRK7TString,GuiTextListCtrl_create(TString const&),GuiTextListCtrl_create_TString_const,.text,48,3,5120,False,False,False
1956968,GuiTextListCtrl_GuiTextListCtrl_void,elf_symbol,function,_ZN15GuiTextListCtrlC2Ev,GuiTextListCtrl::GuiTextListCtrl(void),GuiTextListCtrl_GuiTextListCtrl_void,.text,108,2,5120,False,False,False
1957076,GuiTextListCtrl_onCellUpdated_GuiTextListEntry,elf_symbol,function,_ZN15GuiTextListCtrl13onCellUpdatedEP16GuiTextListEntry,GuiTextListCtrl::onCellUpdated(GuiTextListEntry *),GuiTextListCtrl_onCellUpdated_GuiTextListEntry,.text,88,4,5120,False,False,False
1957164,sub_1DDD2C,ida_default_sub,,,,,.text,104,2,5120,False,False,True
1957268,GuiTextListCtrl_getRowWidth_char_const,elf_symbol,function,_ZN15GuiTextListCtrl11getRowWidthEPKc,GuiTextListCtrl::getRowWidth(char const*),GuiTextListCtrl_getRowWidth_char_const,.text,368,4,5120,False,False,False
1957636,GuiTextListCtrl_setSize_TPoint_const,elf_symbol,function,_ZN15GuiTextListCtrl7setSizeERK6TPoint,GuiTextListCtrl::setSize(TPoint const&),GuiTextListCtrl_setSize_TPoint_const,.text,496,3,5120,False,False,False
1958132,GuiTextListCtrl_findEntryById_int,elf_symbol,function,_ZN15GuiTextListCtrl13findEntryByIdEi,GuiTextListCtrl::findEntryById(int),GuiTextListCtrl_findEntryById_int,.text,128,4,5120,False,False,False
1958260,sub_1DE174,ida_default_sub,,,,,.text,56,2,5120,False,False,True
1958316,sub_1DE1AC,ida_default_sub,,,,,.text,60,1,5120,False,False,True
1958376,sub_1DE1E8,ida_default_sub,,,,,.text,76,1,5120,False,False,True
1958452,jump_GuiTextListCtrl_findEntryById_int,elf_symbol,jump_thunk,j_._ZN15GuiTextListCtrl13findEntryByIdEi,GuiTextListCtrl::findEntryById(int),jump_GuiTextListCtrl_findEntryById_int,.text,4,1,5312,True,False,False
1958456,GuiTextListCtrl_setEntry_int_char_const,elf_symbol,function,_ZN15GuiTextListCtrl8setEntryEiPKc,"GuiTextListCtrl::setEntry(int,char const*)",GuiTextListCtrl_setEntry_int_char_const,.text,232,4,5120,False,False,False
1958688,sub_1DE320,ida_default_sub,,,,,.text,44,1,5120,False,False,True
1958732,GuiTextListCtrl_findEntryByText_char_const,elf_symbol,function,_ZN15GuiTextListCtrl15findEntryByTextEPKc,GuiTextListCtrl::findEntryByText(char const*),GuiTextListCtrl_findEntryByText_char_const,.text,136,4,5120,False,False,False
1958868,sub_1DE3D4,ida_default_sub,,,,,.text,88,1,5120,False,False,True
1958956,sub_1DE42C,ida_default_sub,,,,,.text,48,1,5120,False,False,True
1959004,GuiTextListCtrl_clear_void,elf_symbol,function,_ZN15GuiTextListCtrl5clearEv,GuiTextListCtrl::clear(void),GuiTextListCtrl_clear_void,.text,168,4,5120,False,False,False
1959172,sub_1DE504,ida_default_sub,,,,,.text,16,1,5120,False,False,True
1959188,GuiTextListCtrl_sort_void,elf_symbol,function,_ZN15GuiTextListCtrl4sortEv,GuiTextListCtrl::sort(void),GuiTextListCtrl_sort_void,.text,436,4,5120,False,False,False
1959624,sub_1DE6C8,ida_default_sub,,,,,.text,20,1,5120,False,False,True
1959644,GuiTextListCtrl_sort_int_bool,elf_symbol,function,_ZN15GuiTextListCtrl4sortEib,"GuiTextListCtrl::sort(int,bool)",GuiTextListCtrl_sort_int_bool,.text,28,1,5120,False,False,False
1959672,GuiTextListCtrl_sortNumerical_int_bool,elf_symbol,function,_ZN15GuiTextListCtrl13sortNumericalEib,"GuiTextListCtrl::sortNumerical(int,bool)",GuiTextListCtrl_sortNumerical_int_bool,.text,28,1,5120,False,False,False
1959700,GuiTextListCtrl_getNumEntries_void,elf_symbol,function,_ZN15GuiTextListCtrl13getNumEntriesEv,GuiTextListCtrl::getNumEntries(void),GuiTextListCtrl_getNumEntries_void,.text,12,4,5120,False,False,False
1959712,jump_GuiTextListCtrl_getNumEntries_void,elf_symbol,jump_thunk,j_._ZN15GuiTextListCtrl13getNumEntriesEv,GuiTextListCtrl::getNumEntries(void),jump_GuiTextListCtrl_getNumEntries_void,.text,4,1,5312,True,False,False
1959716,GuiTextListCtrl_getEntryByIndex_int,elf_symbol,function,_ZN15GuiTextListCtrl15getEntryByIndexEi,GuiTextListCtrl::getEntryByIndex(int),GuiTextListCtrl_getEntryByIndex_int,.text,64,4,5120,False,False,False
1959780,sub_1DE764,ida_default_sub,,,,,.text,44,1,5120,False,False,True
1959824,GuiTextListCtrl_getSelectedId_void,elf_symbol,function,_ZN15GuiTextListCtrl13getSelectedIdEv,GuiTextListCtrl::getSelectedId(void),GuiTextListCtrl_getSelectedId_void,.text,76,4,5120,False,False,False
1959900,jump_GuiTextListCtrl_getSelectedId_void,elf_symbol,jump_thunk,j_._ZN15GuiTextListCtrl13getSelectedIdEv,GuiTextListCtrl::getSelectedId(void),jump_GuiTextListCtrl_getSelectedId_void,.text,4,2,5312,True,False,False
1959904,GuiTextListCtrl_onCellSelected_TPoint_const,elf_symbol,function,_ZN15GuiTextListCtrl14onCellSelectedERK6TPoint,GuiTextListCtrl::onCellSelected(TPoint const&),GuiTextListCtrl_onCellSelected_TPoint_const,.text,148,2,5120,False,False,False
1960052,GuiTextListCtrl_onCellActivated_TPoint_const,elf_symbol,function,_ZN15GuiTextListCtrl15onCellActivatedERK6TPoint,GuiTextListCtrl::onCellActivated(TPoint const&),GuiTextListCtrl_onCellActivated_TPoint_const,.text,148,3,5120,False,False,False
1960200,GuiTextListCtrl_setEntryActive_int_bool,elf_symbol,function,_ZN15GuiTextListCtrl14setEntryActiveEib,"GuiTextListCtrl::setEntryActive(int,bool)",GuiTextListCtrl_setEntryActive_int_bool,.text,124,4,5120,False,False,False
1960324,jump_GuiTextListCtrl_setEntryActive_int_bool,elf_symbol,jump_thunk,j_._ZN15GuiTextListCtrl14setEntryActiveEib,"GuiTextListCtrl::setEntryActive(int,bool)",jump_GuiTextListCtrl_setEntryActive_int_bool,.text,4,1,5312,True,False,False
1960328,GuiTextListCtrl_getEntryId_int,elf_symbol,function,_ZN15GuiTextListCtrl10getEntryIdEi,GuiTextListCtrl::getEntryId(int),GuiTextListCtrl_getEntryId_int,.text,40,4,5120,False,False,False
1960368,sub_1DE9B0,ida_default_sub,,,,,.text,56,1,5120,False,False,True
1960424,sub_1DE9E8,ida_default_sub,,,,,.text,144,1,5120,False,False,True
1960568,sub_1DEA78,ida_default_sub,,,,,.text,112,1,5120,False,False,True
1960680,GuiTextListCtrl_isEntryActive_int,elf_symbol,function,_ZN15GuiTextListCtrl13isEntryActiveEi,GuiTextListCtrl::isEntryActive(int),GuiTextListCtrl_isEntryActive_int,.text,64,1,5120,False,False,False
1960744,GuiTextListCtrl_onMouseOverCell_void,elf_symbol,function,_ZN15GuiTextListCtrl15onMouseOverCellEv,GuiTextListCtrl::onMouseOverCell(void),GuiTextListCtrl_onMouseOverCell_void,.text,248,3,5120,False,False,False
1960992,GuiTextListCtrl_onPreRender_void,elf_symbol,function,_ZN15GuiTextListCtrl11onPreRenderEv,GuiTextListCtrl::onPreRender(void),GuiTextListCtrl_onPreRender_void,.text,244,3,5120,False,False,False
1961236,GuiTextListCtrl_onRenderCell_TPoint_const_TPoint_const_bool_bool,elf_symbol,function,_ZN15GuiTextListCtrl12onRenderCellERK6TPointS2_bb,"GuiTextListCtrl::onRenderCell(TPoint const&,TPoint const&,bool,bool)",GuiTextListCtrl_onRenderCell_TPoint_const_TPoint_const_bool_bool,.text,2072,5,5120,False,False,False
1963316,GuiTextListCtrl_removeEntry_int,elf_symbol,function,_ZN15GuiTextListCtrl11removeEntryEi,GuiTextListCtrl::removeEntry(int),GuiTextListCtrl_removeEntry_int,.text,48,4,5120,False,False,False
1963364,sub_1DF564,ida_default_sub,,,,,.text,16,1,5120,False,False,True
1963380,GuiTextListCtrl_getSelectedText_void,elf_symbol,function,_ZN15GuiTextListCtrl15getSelectedTextEv,GuiTextListCtrl::getSelectedText(void),GuiTextListCtrl_getSelectedText_void,.text,116,4,5120,False,False,False
1963496,sub_1DF5E8,ida_default_sub,,,,,.text,84,1,5120,False,False,True
1963580,GuiTextListCtrl_getSelectedIcon_void,elf_symbol,function,_ZN15GuiTextListCtrl15getSelectedIconEv,GuiTextListCtrl::getSelectedIcon(void),GuiTextListCtrl_getSelectedIcon_void,.text,84,4,5120,False,False,False
1963664,GuiTextListCtrl_addColumnOffset_int,elf_symbol,function,_ZN15GuiTextListCtrl15addColumnOffsetEi,GuiTextListCtrl::addColumnOffset(int),GuiTextListCtrl_addColumnOffset_int,.text,12,4,5120,False,False,False
1963676,GuiTextListCtrl_clearColumnOffsets_void,elf_symbol,function,_ZN15GuiTextListCtrl18clearColumnOffsetsEv,GuiTextListCtrl::clearColumnOffsets(void),GuiTextListCtrl_clearColumnOffsets_void,.text,8,4,5120,False,False,False
1963684,GuiTextListCtrl_setIconSize_int_int,elf_symbol,function,_ZN15GuiTextListCtrl11setIconSizeEii,"GuiTextListCtrl::setIconSize(int,int)",GuiTextListCtrl_setIconSize_int_int,.text,272,4,5120,False,False,False
1963956,jump_GuiTextListCtrl_setIconSize_int_int,elf_symbol,jump_thunk,j_._ZN15GuiTextListCtrl11setIconSizeEii,"GuiTextListCtrl::setIconSize(int,int)",jump_GuiTextListCtrl_setIconSize_int_int,.text,4,1,5312,True,False,False
1963960,guiTextListCtrl_initStaticScriptVars_void,elf_symbol,function,_Z36guiTextListCtrl_initStaticScriptVarsv,guiTextListCtrl_initStaticScriptVars(void),guiTextListCtrl_initStaticScriptVars_void,.text,156,4,5120,False,False,False
1964116,sub_1DF854,ida_default_sub,,,,,.text,196,1,5120,False,False,True
1964312,sub_1DF918,ida_default_sub,,,,,.text,304,1,5120,False,False,True
1964616,sub_1DFA48,ida_default_sub,,,,,.text,340,1,5120,False,False,True
1964956,GuiTextListCtrl_onWake_void,elf_symbol,function,_ZN15GuiTextListCtrl6onWakeEv,GuiTextListCtrl::onWake(void),GuiTextListCtrl_onWake_void,.text,72,3,5120,False,False,False
1965028,GuiTextListCtrl_resize_TPoint_const_TPoint_const,elf_symbol,function,_ZN15GuiTextListCtrl6resizeERK6TPointS2_,"GuiTextListCtrl::resize(TPoint const&,TPoint const&)",GuiTextListCtrl_resize_TPoint_const_TPoint_const,.text,156,3,5120,False,False,False
1965184,GuiTextListCtrl_onParentResized_TPoint_const_TPoint_const,elf_symbol,function,_ZN15GuiTextListCtrl15onParentResizedERK6TPointS2_,"GuiTextListCtrl::onParentResized(TPoint const&,TPoint const&)",GuiTextListCtrl_onParentResized_TPoint_const_TPoint_const,.text,144,3,5120,False,False,False
1965328,GuiTextListCtrl_onKeyDown_GuiEvent_const,elf_symbol,function,_ZN15GuiTextListCtrl9onKeyDownERK8GuiEvent,GuiTextListCtrl::onKeyDown(GuiEvent const&),GuiTextListCtrl_onKeyDown_GuiEvent_const,.text,372,5,5120,False,False,False
1965700,GuiTextListCtrl_onRightMouseDown_GuiEvent_const,elf_symbol,function,_ZN15GuiTextListCtrl16onRightMouseDownERK8GuiEvent,GuiTextListCtrl::onRightMouseDown(GuiEvent const&),GuiTextListCtrl_onRightMouseDown_GuiEvent_const,.text,228,3,5120,False,False,False
1965928,GuiTextListEntryProperties_GuiTextListEntryProperties,elf_symbol,function,_ZN26GuiTextListEntryPropertiesD1Ev,GuiTextListEntryProperties::~GuiTextListEntryProperties(),GuiTextListEntryProperties_GuiTextListEntryProperties,.text,28,4,5120,False,False,False
1965956,non_virtual_thunk_to_GuiTextListEntryProperties_GuiTextListEntryProperties,elf_symbol,function,_ZThn16_N26GuiTextListEntryPropertiesD1Ev,`non-virtual thunk to'GuiTextListEntryProperties::~GuiTextListEntryProperties(),non_virtual_thunk_to_GuiTextListEntryProperties_GuiTextListEntryProperties,.text,8,2,5120,False,False,False
1965964,GuiTextListCtrlProperties_GuiTextListCtrlProperties,elf_symbol,function,_ZN25GuiTextListCtrlPropertiesD2Ev,GuiTextListCtrlProperties::~GuiTextListCtrlProperties(),GuiTextListCtrlProperties_GuiTextListCtrlProperties,.text,28,4,5120,False,False,False
1965992,non_virtual_thunk_to_GuiTextListCtrlProperties_GuiTextListCtrlProperties,elf_symbol,function,_ZThn16_N25GuiTextListCtrlPropertiesD1Ev,`non-virtual thunk to'GuiTextListCtrlProperties::~GuiTextListCtrlProperties(),non_virtual_thunk_to_GuiTextListCtrlProperties_GuiTextListCtrlProperties,.text,8,2,5120,False,False,False
1966000,GuiTextListEntryProperties_GuiTextListEntryProperties__2,elf_symbol,function,_ZN26GuiTextListEntryPropertiesD0Ev,GuiTextListEntryProperties::~GuiTextListEntryProperties(),GuiTextListEntryProperties_GuiTextListEntryProperties__2,.text,56,3,5120,False,False,False
1966056,non_virtual_thunk_to_GuiTextListEntryProperties_GuiTextListEntryProperties__2,elf_symbol,function,_ZThn16_N26GuiTextListEntryPropertiesD0Ev,`non-virtual thunk to'GuiTextListEntryProperties::~GuiTextListEntryProperties(),non_virtual_thunk_to_GuiTextListEntryProperties_GuiTextListEntryProperties__2,.text,8,2,5120,False,False,False
1966064,GuiTextListCtrlProperties_GuiTextListCtrlProperties__2,elf_symbol,function,_ZN25GuiTextListCtrlPropertiesD0Ev,GuiTextListCtrlProperties::~GuiTextListCtrlProperties(),GuiTextListCtrlProperties_GuiTextListCtrlProperties__2,.text,56,3,5120,False,False,False
1966120,non_virtual_thunk_to_GuiTextListCtrlProperties_GuiTextListCtrlProperties__2,elf_symbol,function,_ZThn16_N25GuiTextListCtrlPropertiesD0Ev,`non-virtual thunk to'GuiTextListCtrlProperties::~GuiTextListCtrlProperties(),non_virtual_thunk_to_GuiTextListCtrlProperties_GuiTextListCtrlProperties__2,.text,8,2,5120,False,False,False
1966128,sub_1E0030,ida_default_sub,,,,,.text,12,1,5120,False,False,True
1966140,sub_1E003C,ida_default_sub,,,,,.text,12,1,5120,False,False,True
1966152,sub_1E0048,ida_default_sub,,,,,.text,12,1,5120,False,False,True
1966164,sub_1E0054,ida_default_sub,,,,,.text,12,1,5120,False,False,True
1966176,sub_1E0060,ida_default_sub,,,,,.text,12,1,5120,False,False,True
1966188,sub_1E006C,ida_default_sub,,,,,.text,12,1,5120,False,False,True
1966200,sub_1E0078,ida_default_sub,,,,,.text,24,1,5120,False,False,True
1966224,sub_1E0090,ida_default_sub,,,,,.text,84,1,5120,False,False,True
1966308,sub_1E00E4,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1966316,sub_1E00EC,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1966324,sub_1E00F4,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1966332,sub_1E00FC,ida_default_sub,,,,,.text,120,1,5120,False,False,True
1966452,sub_1E0174,ida_default_sub,,,,,.text,116,1,5120,False,False,True
1966568,sub_1E01E8,ida_default_sub,,,,,.text,96,1,5120,False,False,True
1966664,sub_1E0248,ida_default_sub,,,,,.text,112,1,5120,False,False,True
1966776,sub_1E02B8,ida_default_sub,,,,,.text,128,1,5120,False,False,True
1966904,sub_1E0338,ida_default_sub,,,,,.text,40,1,5120,False,False,True
1966944,sub_1E0360,ida_default_sub,,,,,.text,76,1,5120,False,False,True
1967020,GuiDrawingPanel_onPreRender_void,elf_symbol,function,_ZN15GuiDrawingPanel11onPreRenderEv,GuiDrawingPanel::onPreRender(void),GuiDrawingPanel_onPreRender_void,.text,8,2,5120,False,False,False
1967028,GuiDrawingPanel_onRender_TPoint_const,elf_symbol,function,_ZN15GuiDrawingPanel8onRenderERK6TPoint,GuiDrawingPanel::onRender(TPoint const&),GuiDrawingPanel_onRender_TPoint_const,.text,232,2,5120,False,False,False
1967260,sub_1E049C,ida_default_sub,,,,,.text,236,1,5120,False,False,True
1967496,sub_1E0588,ida_default_sub,,,,,.text,132,1,5120,False,False,True
1967628,sub_1E060C,ida_default_sub,,,,,.text,352,1,5120,False,False,True
